Train: epoch-6 (1400/7410)	batch_time 0.08		data_time 0.01		loss 0.715	prec@1 78.88	prec@5 92.88	
Train: epoch-6 (1600/7410)	batch_time 0.09		data_time 0.01		loss 0.717	prec@1 78.41	prec@5 93.47	
Train: epoch-6 (1800/7410)	batch_time 0.08		data_time 0.01		loss 0.674	prec@1 79.03	prec@5 93.84	
Train: epoch-6 (2000/7410)	batch_time 0.09		data_time 0.01		loss 0.722	prec@1 78.31	prec@5 92.50	
Train: epoch-6 (2200/7410)	batch_time 0.08		data_time 0.01		loss 0.758	prec@1 77.62	prec@5 91.97	
Train: epoch-6 (2400/7410)	batch_time 0.09		data_time 0.01		loss 0.708	prec@1 78.25	prec@5 93.72	
Train: epoch-6 (2600/7410)	batch_time 0.09		data_time 0.01		loss 0.726	prec@1 78.00	prec@5 93.12	
Train: epoch-6 (2800/7410)	batch_time 0.09		data_time 0.01		loss 0.751	prec@1 77.56	prec@5 92.22	
Train: epoch-6 (3000/7410)	batch_time 0.08		data_time 0.01		loss 0.702	prec@1 78.62	prec@5 93.16	
Train: epoch-6 (3200/7410)	batch_time 0.08		data_time 0.01		loss 0.714	prec@1 78.16	prec@5 92.59	
Train: epoch-6 (3400/7410)	batch_time 0.08		data_time 0.01		loss 0.687	prec@1 79.22	prec@5 92.78	
Train: epoch-6 (3600/7410)	batch_time 0.08		data_time 0.01		loss 0.696	prec@1 78.47	prec@5 92.78	
Train: epoch-6 (3800/7410)	batch_time 0.08		data_time 0.01		loss 0.692	prec@1 78.94	prec@5 93.06	
Train: epoch-6 (4000/7410)	batch_time 0.08		data_time 0.01		loss 0.734	prec@1 78.94	prec@5 92.06	
Train: epoch-6 (4200/7410)	batch_time 0.08		data_time 0.01		loss 0.714	prec@1 77.59	prec@5 93.00	
Train: epoch-6 (4400/7410)	batch_time 0.08		data_time 0.01		loss 0.697	prec@1 78.69	prec@5 92.94	
Train: epoch-6 (4600/7410)	batch_time 0.08		data_time 0.01		loss 0.711	prec@1 79.00	prec@5 92.97	
Train: epoch-6 (4800/7410)	batch_time 0.09		data_time 0.01		loss 0.678	prec@1 78.69	prec@5 93.03	
Train: epoch-6 (5000/7410)	batch_time 0.09		data_time 0.01		loss 0.749	prec@1 76.78	prec@5 91.50	
Train: epoch-6 (5200/7410)	batch_time 0.09		data_time 0.01		loss 0.711	prec@1 78.19	prec@5 93.00	
Train: epoch-6 (5400/7410)	batch_time 0.09		data_time 0.01		loss 0.738	prec@1 78.50	prec@5 91.97	
Train: epoch-6 (5600/7410)	batch_time 0.09		data_time 0.01		loss 0.689	prec@1 79.50	prec@5 92.72	
Train: epoch-6 (5800/7410)	batch_time 0.09		data_time 0.01		loss 0.748	prec@1 77.06	prec@5 92.12	
Train: epoch-6 (6000/7410)	batch_time 0.09		data_time 0.01		loss 0.716	prec@1 78.59	prec@5 93.16	
Train: epoch-6 (6200/7410)	batch_time 0.09		data_time 0.01		loss 0.704	prec@1 78.22	prec@5 92.66	
Train: epoch-6 (6400/7410)	batch_time 0.09		data_time 0.01		loss 0.726	prec@1 77.78	prec@5 92.47	
Train: epoch-6 (6600/7410)	batch_time 0.08		data_time 0.01		loss 0.708	prec@1 78.53	prec@5 92.91	
Train: epoch-6 (6800/7410)	batch_time 0.08		data_time 0.01		loss 0.686	prec@1 78.75	prec@5 93.75	
Train: epoch-6 (7000/7410)	batch_time 0.09		data_time 0.01		loss 0.670	prec@1 79.28	prec@5 93.38	
Train: epoch-6 (7200/7410)	batch_time 0.09		data_time 0.01		loss 0.689	prec@1 79.44	prec@5 93.06	
Train: epoch-6 (7400/7410)	batch_time 0.08		data_time 0.01		loss 0.704	prec@1 78.53	prec@5 92.59	
Validate: Prec@1 90.92 Validate: Prec@5 99.17  Loss 0.307
Best Prec@1: 90.92

Train: epoch-7 (200/7410)	batch_time 0.19		data_time 0.11		loss 0.675	prec@1 79.25	prec@5 94.03	
Train: epoch-7 (400/7410)	batch_time 0.08		data_time 0.01		loss 0.660	prec@1 79.91	prec@5 93.31	
Train: epoch-7 (600/7410)	batch_time 0.08		data_time 0.01		loss 0.693	prec@1 78.03	prec@5 93.22	
Train: epoch-7 (800/7410)	batch_time 0.08		data_time 0.01		loss 0.693	prec@1 78.19	prec@5 93.06	
Train: epoch-7 (1000/7410)	batch_time 0.08		data_time 0.01		loss 0.664	prec@1 80.19	prec@5 93.31	
Train: epoch-7 (1200/7410)	batch_time 0.08		data_time 0.01		loss 0.697	prec@1 78.53	prec@5 93.50	
Train: epoch-7 (1400/7410)	batch_time 0.08		data_time 0.01		loss 0.689	prec@1 79.19	prec@5 93.06	
Train: epoch-7 (1600/7410)	batch_time 0.09		data_time 0.01		loss 0.680	prec@1 79.22	prec@5 92.97	
Train: epoch-7 (1800/7410)	batch_time 0.09		data_time 0.01		loss 0.693	prec@1 79.41	prec@5 92.75	
Train: epoch-7 (2000/7410)	batch_time 0.09		data_time 0.01		loss 0.669	prec@1 79.53	prec@5 93.25	
Train: epoch-7 (2200/7410)	batch_time 0.09		data_time 0.01		loss 0.688	prec@1 79.00	prec@5 93.25	
Train: epoch-7 (2400/7410)	batch_time 0.09		data_time 0.01		loss 0.685	prec@1 79.47	prec@5 93.47	
Train: epoch-7 (2600/7410)	batch_time 0.09		data_time 0.01		loss 0.657	prec@1 79.75	prec@5 93.69	
Train: epoch-7 (2800/7410)	batch_time 0.08		data_time 0.01		loss 0.701	prec@1 79.25	prec@5 93.31	
Train: epoch-7 (3000/7410)	batch_time 0.08		data_time 0.01		loss 0.724	prec@1 78.22	prec@5 92.94	
Train: epoch-7 (3200/7410)	batch_time 0.08		data_time 0.01		loss 0.675	prec@1 79.78	prec@5 92.53	
Train: epoch-7 (3400/7410)	batch_time 0.08		data_time 0.01		loss 0.710	prec@1 78.53	prec@5 93.12	
Train: epoch-7 (3600/7410)	batch_time 0.08		data_time 0.01		loss 0.673	prec@1 79.19	prec@5 93.50	
Train: epoch-7 (3800/7410)	batch_time 0.08		data_time 0.01		loss 0.671	prec@1 79.38	prec@5 93.62	
Train: epoch-7 (4000/7410)	batch_time 0.08		data_time 0.01		loss 0.705	prec@1 78.91	prec@5 92.75	
Train: epoch-7 (4200/7410)	batch_time 0.08		data_time 0.01		loss 0.683	prec@1 79.50	prec@5 92.97	
Train: epoch-7 (4400/7410)	batch_time 0.08		data_time 0.01		loss 0.700	prec@1 78.97	prec@5 93.12	
Train: epoch-7 (4600/7410)	batch_time 0.09		data_time 0.01		loss 0.688	prec@1 78.72	prec@5 93.19	
Train: epoch-7 (4800/7410)	batch_time 0.09		data_time 0.01		loss 0.685	prec@1 78.88	prec@5 93.62	
Train: epoch-7 (5000/7410)	batch_time 0.08		data_time 0.01		loss 0.727	prec@1 78.22	prec@5 91.78	
Train: epoch-7 (5200/7410)	batch_time 0.08		data_time 0.01		loss 0.684	prec@1 78.97	prec@5 92.75	
Train: epoch-7 (5400/7410)	batch_time 0.09		data_time 0.01		loss 0.683	prec@1 79.38	prec@5 92.78	
Train: epoch-7 (5600/7410)	batch_time 0.08		data_time 0.01		loss 0.698	prec@1 78.47	prec@5 93.47	
Train: epoch-7 (5800/7410)	batch_time 0.09		data_time 0.01		loss 0.713	prec@1 77.75	prec@5 92.59	
Train: epoch-7 (6000/7410)	batch_time 0.09		data_time 0.01		loss 0.682	prec@1 79.81	prec@5 92.81	
Train: epoch-7 (6200/7410)	batch_time 0.09		data_time 0.01		loss 0.718	prec@1 77.72	prec@5 91.84	
Train: epoch-7 (6400/7410)	batch_time 0.09		data_time 0.01		loss 0.724	prec@1 78.09	prec@5 92.47	
Train: epoch-7 (6600/7410)	batch_time 0.09		data_time 0.01		loss 0.703	prec@1 78.75	prec@5 92.88	
Train: epoch-7 (6800/7410)	batch_time 0.09		data_time 0.01		loss 0.733	prec@1 78.06	prec@5 92.41	
Train: epoch-7 (7000/7410)	batch_time 0.09		data_time 0.01		loss 0.660	prec@1 80.25	prec@5 93.53	
Train: epoch-7 (7200/7410)	batch_time 0.09		data_time 0.01		loss 0.642	prec@1 80.88	prec@5 93.75	
Train: epoch-7 (7400/7410)	batch_time 0.09		data_time 0.01		loss 0.685	prec@1 79.38	prec@5 93.38	
Validate: Prec@1 91.52 Validate: Prec@5 99.26  Loss 0.275
Best Prec@1: 91.52

Train: epoch-8 (200/7410)	batch_time 0.19		data_time 0.11		loss 0.668	prec@1 79.59	prec@5 93.41	
Train: epoch-8 (400/7410)	batch_time 0.08		data_time 0.01		loss 0.688	prec@1 78.94	prec@5 92.97	
Train: epoch-8 (600/7410)	batch_time 0.08		data_time 0.01		loss 0.669	prec@1 79.50	prec@5 92.78	
Train: epoch-8 (800/7410)	batch_time 0.08		data_time 0.01		loss 0.695	prec@1 78.91	prec@5 92.84	
Train: epoch-8 (1000/7410)	batch_time 0.09		data_time 0.01		loss 0.703	prec@1 77.81	prec@5 92.88	
Train: epoch-8 (1200/7410)	batch_time 0.09		data_time 0.01		loss 0.725	prec@1 77.91	prec@5 92.84	
Train: epoch-8 (1400/7410)	batch_time 0.09		data_time 0.01		loss 0.677	prec@1 79.28	prec@5 93.44	
Train: epoch-8 (1600/7410)	batch_time 0.09		data_time 0.01		loss 0.677	prec@1 78.75	prec@5 93.28	
Train: epoch-8 (1800/7410)	batch_time 0.09		data_time 0.01		loss 0.660	prec@1 79.72	prec@5 93.81	
Train: epoch-8 (2000/7410)	batch_time 0.09		data_time 0.01		loss 0.676	prec@1 80.16	prec@5 93.31	
Train: epoch-8 (2200/7410)	batch_time 0.09		data_time 0.01		loss 0.684	prec@1 79.16	prec@5 93.06	
Train: epoch-8 (2400/7410)	batch_time 0.09		data_time 0.01		loss 0.700	prec@1 78.66	prec@5 92.53	
Train: epoch-8 (2600/7410)	batch_time 0.08		data_time 0.01		loss 0.658	prec@1 80.69	prec@5 93.69	
Train: epoch-8 (2800/7410)	batch_time 0.09		data_time 0.01		loss 0.689	prec@1 78.62	prec@5 93.09	
Train: epoch-8 (3000/7410)	batch_time 0.08		data_time 0.01		loss 0.649	prec@1 79.62	prec@5 93.41	
Train: epoch-8 (3200/7410)	batch_time 0.09		data_time 0.01		loss 0.659	prec@1 80.12	prec@5 93.19	
Train: epoch-8 (3400/7410)	batch_time 0.09		data_time 0.01		loss 0.679	prec@1 79.59	prec@5 92.78	
Train: epoch-8 (3600/7410)	batch_time 0.09		data_time 0.01		loss 0.681	prec@1 79.69	prec@5 93.56	
Train: epoch-8 (3800/7410)	batch_time 0.09		data_time 0.01		loss 0.682	prec@1 79.72	prec@5 93.19	
Train: epoch-8 (4000/7410)	batch_time 0.08		data_time 0.01		loss 0.690	prec@1 79.66	prec@5 93.34	
Train: epoch-8 (4200/7410)	batch_time 0.09		data_time 0.01		loss 0.675	prec@1 80.22	prec@5 93.44	
Train: epoch-8 (4400/7410)	batch_time 0.08		data_time 0.01		loss 0.683	prec@1 79.00	prec@5 93.12	
Train: epoch-8 (4600/7410)	batch_time 0.09		data_time 0.01		loss 0.698	prec@1 78.78	prec@5 93.28	
Train: epoch-8 (4800/7410)	batch_time 0.08		data_time 0.01		loss 0.706	prec@1 79.12	prec@5 92.81	
Train: epoch-8 (5000/7410)	batch_time 0.08		data_time 0.01		loss 0.656	prec@1 80.31	prec@5 93.25	
Train: epoch-8 (5200/7410)	batch_time 0.08		data_time 0.01		loss 0.725	prec@1 77.88	prec@5 92.47	
Train: epoch-8 (5400/7410)	batch_time 0.08		data_time 0.01		loss 0.702	prec@1 79.41	prec@5 92.94	
Train: epoch-8 (5600/7410)	batch_time 0.09		data_time 0.01		loss 0.671	prec@1 79.47	prec@5 92.81	
Train: epoch-8 (5800/7410)	batch_time 0.09		data_time 0.01		loss 0.690	prec@1 78.97	prec@5 92.84	
Train: epoch-8 (6000/7410)	batch_time 0.08		data_time 0.01		loss 0.662	prec@1 79.62	prec@5 93.16	
Train: epoch-8 (6200/7410)	batch_time 0.08		data_time 0.01		loss 0.648	prec@1 79.91	prec@5 93.19	
Train: epoch-8 (6400/7410)	batch_time 0.08		data_time 0.01		loss 0.686	prec@1 78.84	prec@5 92.62	
Train: epoch-8 (6600/7410)	batch_time 0.09		data_time 0.01		loss 0.642	prec@1 80.03	prec@5 93.50	
Train: epoch-8 (6800/7410)	batch_time 0.08		data_time 0.01		loss 0.692	prec@1 79.06	prec@5 93.38	
Train: epoch-8 (7000/7410)	batch_time 0.09		data_time 0.01		loss 0.658	prec@1 80.25	prec@5 93.75	
Train: epoch-8 (7200/7410)	batch_time 0.09		data_time 0.01		loss 0.701	prec@1 78.28	prec@5 92.75	
Train: epoch-8 (7400/7410)	batch_time 0.09		data_time 0.01		loss 0.663	prec@1 79.34	prec@5 93.31	
Validate: Prec@1 91.38 Validate: Prec@5 99.36  Loss 0.272
Best Prec@1: 91.52

Train: epoch-9 (200/7410)	batch_time 0.19		data_time 0.12		loss 0.674	prec@1 78.66	prec@5 93.31	
Train: epoch-9 (400/7410)	batch_time 0.08		data_time 0.01		loss 0.635	prec@1 80.62	prec@5 94.47	
Train: epoch-9 (600/7410)	batch_time 0.08		data_time 0.01		loss 0.659	prec@1 79.31	prec@5 93.56	
Train: epoch-9 (800/7410)	batch_time 0.08		data_time 0.01		loss 0.663	prec@1 79.72	prec@5 92.75	
Train: epoch-9 (1000/7410)	batch_time 0.08		data_time 0.01		loss 0.646	prec@1 80.62	prec@5 93.69	
Train: epoch-9 (1200/7410)	batch_time 0.09		data_time 0.01		loss 0.642	prec@1 80.78	prec@5 93.78	
Train: epoch-9 (1400/7410)	batch_time 0.08		data_time 0.01		loss 0.636	prec@1 79.75	prec@5 94.22	
Train: epoch-9 (1600/7410)	batch_time 0.08		data_time 0.01		loss 0.709	prec@1 79.12	prec@5 93.03	
Train: epoch-9 (1800/7410)	batch_time 0.08		data_time 0.01		loss 0.688	prec@1 79.12	prec@5 93.34	
Train: epoch-9 (2000/7410)	batch_time 0.09		data_time 0.01		loss 0.644	prec@1 80.62	prec@5 94.09	
Train: epoch-9 (2200/7410)	batch_time 0.09		data_time 0.01		loss 0.649	prec@1 80.75	prec@5 93.19	
Train: epoch-9 (2400/7410)	batch_time 0.08		data_time 0.01		loss 0.657	prec@1 80.62	prec@5 92.94	
Train: epoch-9 (2600/7410)	batch_time 0.08		data_time 0.01		loss 0.674	prec@1 79.72	prec@5 93.47	
Train: epoch-9 (2800/7410)	batch_time 0.08		data_time 0.01		loss 0.635	prec@1 80.31	prec@5 94.47	
Train: epoch-9 (3000/7410)	batch_time 0.08		data_time 0.01		loss 0.662	prec@1 80.25	prec@5 92.81	
Train: epoch-9 (3200/7410)	batch_time 0.08		data_time 0.01		loss 0.648	prec@1 80.56	prec@5 93.50	
Train: epoch-9 (3400/7410)	batch_time 0.08		data_time 0.01		loss 0.684	prec@1 79.59	prec@5 92.91	
Train: epoch-9 (3600/7410)	batch_time 0.08		data_time 0.01		loss 0.641	prec@1 80.41	prec@5 93.22	
Train: epoch-9 (3800/7410)	batch_time 0.08		data_time 0.01		loss 0.664	prec@1 79.81	prec@5 93.03	
Train: epoch-9 (4000/7410)	batch_time 0.08		data_time 0.01		loss 0.642	prec@1 80.81	prec@5 94.25	
Train: epoch-9 (4200/7410)	batch_time 0.08		data_time 0.01		loss 0.696	prec@1 78.69	prec@5 93.06	
Train: epoch-9 (4400/7410)	batch_time 0.08		data_time 0.01		loss 0.673	prec@1 79.03	prec@5 93.28	
Train: epoch-9 (4600/7410)	batch_time 0.08		data_time 0.01		loss 0.665	prec@1 79.81	prec@5 93.66	
Train: epoch-9 (4800/7410)	batch_time 0.08		data_time 0.01		loss 0.674	prec@1 79.47	prec@5 93.84	
Train: epoch-9 (5000/7410)	batch_time 0.09		data_time 0.01		loss 0.659	prec@1 80.59	prec@5 93.00	
Train: epoch-9 (5200/7410)	batch_time 0.08		data_time 0.01		loss 0.626	prec@1 80.47	prec@5 94.00	
Train: epoch-9 (5400/7410)	batch_time 0.09		data_time 0.01		loss 0.663	prec@1 79.84	prec@5 93.88	
Train: epoch-9 (5600/7410)	batch_time 0.08		data_time 0.01		loss 0.681	prec@1 79.94	prec@5 93.06	
Train: epoch-9 (5800/7410)	batch_time 0.08		data_time 0.01		loss 0.653	prec@1 80.56	prec@5 93.56	
Train: epoch-9 (6000/7410)	batch_time 0.09		data_time 0.01		loss 0.679	prec@1 79.75	prec@5 93.00	
Train: epoch-9 (6200/7410)	batch_time 0.09		data_time 0.01		loss 0.667	prec@1 79.47	prec@5 93.22	
Train: epoch-9 (6400/7410)	batch_time 0.08		data_time 0.01		loss 0.705	prec@1 78.72	prec@5 92.50	
Train: epoch-9 (6600/7410)	batch_time 0.09		data_time 0.01		loss 0.657	prec@1 80.06	prec@5 93.44	
Train: epoch-9 (6800/7410)	batch_time 0.09		data_time 0.01		loss 0.692	prec@1 79.25	prec@5 92.78	
Train: epoch-9 (7000/7410)	batch_time 0.09		data_time 0.01		loss 0.643	prec@1 79.78	prec@5 94.25	
Train: epoch-9 (7200/7410)	batch_time 0.09		data_time 0.01		loss 0.695	prec@1 79.84	prec@5 93.25	
Train: epoch-9 (7400/7410)	batch_time 0.08		data_time 0.01		loss 0.662	prec@1 79.50	prec@5 93.69	
Validate: Prec@1 91.65 Validate: Prec@5 99.26  Loss 0.271
Best Prec@1: 91.65

Train: epoch-10 (200/7410)	batch_time 0.19		data_time 0.11		loss 0.654	prec@1 80.22	prec@5 93.62	
Train: epoch-10 (400/7410)	batch_time 0.08		data_time 0.01		loss 0.656	prec@1 80.62	prec@5 92.88	
Train: epoch-10 (600/7410)	batch_time 0.09		data_time 0.01		loss 0.628	prec@1 80.69	prec@5 93.88	
Train: epoch-10 (800/7410)	batch_time 0.08		data_time 0.01		loss 0.626	prec@1 81.25	prec@5 93.41	
Train: epoch-10 (1000/7410)	batch_time 0.09		data_time 0.01		loss 0.662	prec@1 79.94	prec@5 93.22	
Train: epoch-10 (1200/7410)	batch_time 0.09		data_time 0.01		loss 0.604	prec@1 81.72	prec@5 93.84	
Train: epoch-10 (1400/7410)	batch_time 0.09		data_time 0.01		loss 0.662	prec@1 80.22	prec@5 93.50	
Train: epoch-10 (1600/7410)	batch_time 0.09		data_time 0.01		loss 0.651	prec@1 80.53	prec@5 92.88	
Train: epoch-10 (1800/7410)	batch_time 0.09		data_time 0.01		loss 0.622	prec@1 81.47	prec@5 94.12	
Train: epoch-10 (2000/7410)	batch_time 0.09		data_time 0.01		loss 0.618	prec@1 81.66	prec@5 93.59	
Train: epoch-10 (2200/7410)	batch_time 0.09		data_time 0.01		loss 0.639	prec@1 80.19	prec@5 93.25	
Train: epoch-10 (2400/7410)	batch_time 0.09		data_time 0.01		loss 0.661	prec@1 79.94	prec@5 93.22	
Train: epoch-10 (2600/7410)	batch_time 0.09		data_time 0.01		loss 0.633	prec@1 80.69	prec@5 93.28	
Train: epoch-10 (2800/7410)	batch_time 0.08		data_time 0.01		loss 0.697	prec@1 79.03	prec@5 92.47	
Train: epoch-10 (3000/7410)	batch_time 0.09		data_time 0.01		loss 0.662	prec@1 80.16	prec@5 93.44	
Train: epoch-10 (3200/7410)	batch_time 0.08		data_time 0.01		loss 0.666	prec@1 80.03	prec@5 92.88	
Train: epoch-10 (3400/7410)	batch_time 0.09		data_time 0.01		loss 0.667	prec@1 79.97	prec@5 93.41	
Train: epoch-10 (3600/7410)	batch_time 0.09		data_time 0.01		loss 0.653	prec@1 79.78	prec@5 93.34	
Train: epoch-10 (3800/7410)	batch_time 0.09		data_time 0.01		loss 0.625	prec@1 81.25	prec@5 93.94	
Train: epoch-10 (4000/7410)	batch_time 0.09		data_time 0.01		loss 0.648	prec@1 80.66	prec@5 93.44	
Train: epoch-10 (4200/7410)	batch_time 0.09		data_time 0.01		loss 0.671	prec@1 79.59	prec@5 93.81	
Train: epoch-10 (4400/7410)	batch_time 0.08		data_time 0.01		loss 0.665	prec@1 79.62	prec@5 93.41	
Train: epoch-10 (4600/7410)	batch_time 0.08		data_time 0.01		loss 0.659	prec@1 79.53	prec@5 93.44	
Train: epoch-10 (4800/7410)	batch_time 0.09		data_time 0.01		loss 0.697	prec@1 79.03	prec@5 92.78	
Train: epoch-10 (5000/7410)	batch_time 0.09		data_time 0.01		loss 0.616	prec@1 80.53	prec@5 93.72	
Train: epoch-10 (5200/7410)	batch_time 0.08		data_time 0.01		loss 0.636	prec@1 80.41	prec@5 93.62	
Train: epoch-10 (5400/7410)	batch_time 0.09		data_time 0.01		loss 0.679	prec@1 80.16	prec@5 92.72	
Train: epoch-10 (5600/7410)	batch_time 0.08		data_time 0.01		loss 0.602	prec@1 81.84	prec@5 93.97	
Train: epoch-10 (5800/7410)	batch_time 0.09		data_time 0.01		loss 0.656	prec@1 80.06	prec@5 93.44	
Train: epoch-10 (6000/7410)	batch_time 0.08		data_time 0.01		loss 0.674	prec@1 79.50	prec@5 93.06	
Train: epoch-10 (6200/7410)	batch_time 0.09		data_time 0.01		loss 0.646	prec@1 80.00	prec@5 93.84	
Train: epoch-10 (6400/7410)	batch_time 0.09		data_time 0.01		loss 0.651	prec@1 80.22	prec@5 93.50	
Train: epoch-10 (6600/7410)	batch_time 0.09		data_time 0.01		loss 0.652	prec@1 80.34	prec@5 93.91	
Train: epoch-10 (6800/7410)	batch_time 0.08		data_time 0.01		loss 0.654	prec@1 80.28	prec@5 93.41	
Train: epoch-10 (7000/7410)	batch_time 0.09		data_time 0.01		loss 0.653	prec@1 80.22	prec@5 93.25	
Train: epoch-10 (7200/7410)	batch_time 0.08		data_time 0.01		loss 0.640	prec@1 80.50	prec@5 93.72	
Train: epoch-10 (7400/7410)	batch_time 0.08		data_time 0.01		loss 0.679	prec@1 79.25	prec@5 92.38	
Validate: Prec@1 91.18 Validate: Prec@5 99.29  Loss 0.284
Best Prec@1: 91.65

Train: epoch-11 (200/7410)	batch_time 0.19		data_time 0.11		loss 0.656	prec@1 79.66	prec@5 92.94	
Train: epoch-11 (400/7410)	batch_time 0.08		data_time 0.01		loss 0.654	prec@1 80.03	prec@5 93.28	
Train: epoch-11 (600/7410)	batch_time 0.08		data_time 0.01		loss 0.653	prec@1 79.69	prec@5 93.62	
Train: epoch-11 (800/7410)	batch_time 0.08		data_time 0.01		loss 0.684	prec@1 78.66	prec@5 92.81	
Train: epoch-11 (1000/7410)	batch_time 0.08		data_time 0.01		loss 0.616	prec@1 81.44	prec@5 93.66	
Train: epoch-11 (1200/7410)	batch_time 0.08		data_time 0.01		loss 0.625	prec@1 81.41	prec@5 93.28	
Train: epoch-11 (1400/7410)	batch_time 0.08		data_time 0.01		loss 0.624	prec@1 80.91	prec@5 93.75	
Train: epoch-11 (1600/7410)	batch_time 0.08		data_time 0.01		loss 0.649	prec@1 79.69	prec@5 94.03	
Train: epoch-11 (1800/7410)	batch_time 0.08		data_time 0.01		loss 0.626	prec@1 80.97	prec@5 93.75	
Train: epoch-11 (2000/7410)	batch_time 0.08		data_time 0.01		loss 0.632	prec@1 80.50	prec@5 93.69	
Train: epoch-11 (2200/7410)	batch_time 0.08		data_time 0.01		loss 0.638	prec@1 80.50	prec@5 93.56	
Train: epoch-11 (2400/7410)	batch_time 0.09		data_time 0.01		loss 0.664	prec@1 79.75	prec@5 93.66	
Train: epoch-11 (2600/7410)	batch_time 0.08		data_time 0.01		loss 0.626	prec@1 80.72	prec@5 93.88	
Train: epoch-11 (2800/7410)	batch_time 0.08		data_time 0.01		loss 0.622	prec@1 81.53	prec@5 93.72	
Train: epoch-11 (3000/7410)	batch_time 0.08		data_time 0.01		loss 0.632	prec@1 81.66	prec@5 93.59	
Train: epoch-11 (3200/7410)	batch_time 0.08		data_time 0.01		loss 0.638	prec@1 81.00	prec@5 93.34	
Train: epoch-11 (3400/7410)	batch_time 0.08		data_time 0.01		loss 0.665	prec@1 80.09	prec@5 92.69	
Train: epoch-11 (3600/7410)	batch_time 0.08		data_time 0.01		loss 0.639	prec@1 81.22	prec@5 93.53	
Train: epoch-11 (3800/7410)	batch_time 0.08		data_time 0.01		loss 0.651	prec@1 79.81	prec@5 93.31	
Train: epoch-11 (4000/7410)	batch_time 0.08		data_time 0.01		loss 0.634	prec@1 80.97	prec@5 93.31	
Train: epoch-11 (4200/7410)	batch_time 0.08		data_time 0.01		loss 0.633	prec@1 80.72	prec@5 93.81	
Train: epoch-11 (4400/7410)	batch_time 0.08		data_time 0.01		loss 0.652	prec@1 79.91	prec@5 93.50	
Train: epoch-11 (4600/7410)	batch_time 0.08		data_time 0.01		loss 0.705	prec@1 79.31	prec@5 92.78	
Train: epoch-11 (4800/7410)	batch_time 0.08		data_time 0.01		loss 0.670	prec@1 79.09	prec@5 93.22	
Train: epoch-11 (5000/7410)	batch_time 0.08		data_time 0.01		loss 0.634	prec@1 80.69	prec@5 92.72	
Train: epoch-11 (5200/7410)	batch_time 0.08		data_time 0.01		loss 0.657	prec@1 79.34	prec@5 93.09	
Train: epoch-11 (5400/7410)	batch_time 0.08		data_time 0.01		loss 0.644	prec@1 80.34	prec@5 93.31	
Train: epoch-11 (5600/7410)	batch_time 0.08		data_time 0.01		loss 0.650	prec@1 81.09	prec@5 93.53	
Train: epoch-11 (5800/7410)	batch_time 0.08		data_time 0.01		loss 0.613	prec@1 81.47	prec@5 93.88	
Train: epoch-11 (6000/7410)	batch_time 0.08		data_time 0.01		loss 0.645	prec@1 80.28	prec@5 93.59	
Train: epoch-11 (6200/7410)	batch_time 0.08		data_time 0.01		loss 0.667	prec@1 79.59	prec@5 93.28	
Train: epoch-11 (6400/7410)	batch_time 0.08		data_time 0.01		loss 0.667	prec@1 79.66	prec@5 92.94	
Train: epoch-11 (6600/7410)	batch_time 0.08		data_time 0.01		loss 0.602	prec@1 82.16	prec@5 93.56	
Train: epoch-11 (6800/7410)	batch_time 0.08		data_time 0.01		loss 0.630	prec@1 81.03	prec@5 93.59	
Train: epoch-11 (7000/7410)	batch_time 0.08		data_time 0.01		loss 0.625	prec@1 80.72	prec@5 93.84	
Train: epoch-11 (7200/7410)	batch_time 0.08		data_time 0.01		loss 0.656	prec@1 80.44	prec@5 93.47	
Train: epoch-11 (7400/7410)	batch_time 0.08		data_time 0.01		loss 0.622	prec@1 81.31	prec@5 94.12	
Validate: Prec@1 92.06 Validate: Prec@5 99.30  Loss 0.266
Best Prec@1: 92.06

Train: epoch-12 (200/7410)	batch_time 0.19		data_time 0.12		loss 0.655	prec@1 80.09	prec@5 93.12	
Train: epoch-12 (400/7410)	batch_time 0.08		data_time 0.01		loss 0.617	prec@1 81.59	prec@5 94.03	
Train: epoch-12 (600/7410)	batch_time 0.08		data_time 0.01		loss 0.640	prec@1 80.75	prec@5 93.25	
Train: epoch-12 (800/7410)	batch_time 0.08		data_time 0.01		loss 0.622	prec@1 81.41	prec@5 93.44	
Train: epoch-12 (1000/7410)	batch_time 0.08		data_time 0.01		loss 0.628	prec@1 80.81	prec@5 93.81	
Train: epoch-12 (1200/7410)	batch_time 0.09		data_time 0.01		loss 0.616	prec@1 81.84	prec@5 93.69	
Train: epoch-12 (1400/7410)	batch_time 0.09		data_time 0.01		loss 0.619	prec@1 81.12	prec@5 94.53	
Train: epoch-12 (1600/7410)	batch_time 0.09		data_time 0.01		loss 0.633	prec@1 80.81	prec@5 93.59	
Train: epoch-12 (1800/7410)	batch_time 0.09		data_time 0.01		loss 0.645	prec@1 79.97	prec@5 93.25	
Train: epoch-12 (2000/7410)	batch_time 0.09		data_time 0.01		loss 0.623	prec@1 81.06	prec@5 93.69	
Train: epoch-12 (2200/7410)	batch_time 0.09		data_time 0.01		loss 0.711	prec@1 78.88	prec@5 92.12	
Train: epoch-12 (2400/7410)	batch_time 0.08		data_time 0.01		loss 0.622	prec@1 81.41	prec@5 93.66	
