Train: epoch-4 (200/7410)	batch_time 0.18		data_time 0.12		loss 0.781	prec@1 76.09	
Train: epoch-4 (400/7410)	batch_time 0.07		data_time 0.01		loss 0.740	prec@1 77.22	
Train: epoch-4 (600/7410)	batch_time 0.08		data_time 0.01		loss 0.750	prec@1 77.00	
Train: epoch-4 (800/7410)	batch_time 0.08		data_time 0.01		loss 0.737	prec@1 78.03	
Train: epoch-4 (1000/7410)	batch_time 0.08		data_time 0.01		loss 0.710	prec@1 78.44	
Train: epoch-4 (1200/7410)	batch_time 0.08		data_time 0.01		loss 0.770	prec@1 76.91	
Train: epoch-4 (1400/7410)	batch_time 0.08		data_time 0.01		loss 0.751	prec@1 77.09	
Train: epoch-4 (1600/7410)	batch_time 0.08		data_time 0.01		loss 0.756	prec@1 77.69	
Train: epoch-4 (1800/7410)	batch_time 0.08		data_time 0.01		loss 0.797	prec@1 76.44	
Train: epoch-4 (2000/7410)	batch_time 0.08		data_time 0.01		loss 0.775	prec@1 76.91	
Train: epoch-4 (2200/7410)	batch_time 0.08		data_time 0.01		loss 0.765	prec@1 77.38	
Train: epoch-4 (2400/7410)	batch_time 0.08		data_time 0.01		loss 0.742	prec@1 77.50	
Train: epoch-4 (2600/7410)	batch_time 0.08		data_time 0.01		loss 0.740	prec@1 77.16	
Train: epoch-4 (2800/7410)	batch_time 0.08		data_time 0.01		loss 0.740	prec@1 78.41	
Train: epoch-4 (3000/7410)	batch_time 0.08		data_time 0.01		loss 0.710	prec@1 79.25	
Train: epoch-4 (3200/7410)	batch_time 0.08		data_time 0.01		loss 0.768	prec@1 76.28	
Train: epoch-4 (3400/7410)	batch_time 0.08		data_time 0.01		loss 0.772	prec@1 76.22	
Train: epoch-4 (3600/7410)	batch_time 0.08		data_time 0.01		loss 0.792	prec@1 75.97	
Train: epoch-4 (3800/7410)	batch_time 0.08		data_time 0.01		loss 0.741	prec@1 77.47	
Train: epoch-4 (4000/7410)	batch_time 0.08		data_time 0.01		loss 0.760	prec@1 77.94	
Train: epoch-4 (4200/7410)	batch_time 0.08		data_time 0.01		loss 0.769	prec@1 76.16	
Train: epoch-4 (4400/7410)	batch_time 0.08		data_time 0.01		loss 0.750	prec@1 77.53	
Train: epoch-4 (4600/7410)	batch_time 0.08		data_time 0.01		loss 0.771	prec@1 75.44	
Train: epoch-4 (4800/7410)	batch_time 0.08		data_time 0.01		loss 0.763	prec@1 76.69	
Train: epoch-4 (5000/7410)	batch_time 0.08		data_time 0.01		loss 0.763	prec@1 76.47	
Train: epoch-4 (5200/7410)	batch_time 0.08		data_time 0.01		loss 0.739	prec@1 77.62	
Train: epoch-4 (5400/7410)	batch_time 0.08		data_time 0.01		loss 0.737	prec@1 77.72	
Train: epoch-4 (5600/7410)	batch_time 0.07		data_time 0.01		loss 0.725	prec@1 77.59	
Train: epoch-4 (5800/7410)	batch_time 0.08		data_time 0.01		loss 0.755	prec@1 77.12	
Train: epoch-4 (6000/7410)	batch_time 0.08		data_time 0.01		loss 0.728	prec@1 77.78	
Train: epoch-4 (6200/7410)	batch_time 0.08		data_time 0.01		loss 0.738	prec@1 78.16	
Train: epoch-4 (6400/7410)	batch_time 0.07		data_time 0.01		loss 0.717	prec@1 77.44	
Train: epoch-4 (6600/7410)	batch_time 0.07		data_time 0.01		loss 0.765	prec@1 77.28	
Train: epoch-4 (6800/7410)	batch_time 0.08		data_time 0.01		loss 0.759	prec@1 77.78	
Train: epoch-4 (7000/7410)	batch_time 0.08		data_time 0.01		loss 0.707	prec@1 78.59	
Train: epoch-4 (7200/7410)	batch_time 0.08		data_time 0.01		loss 0.746	prec@1 76.91	
Train: epoch-4 (7400/7410)	batch_time 0.08		data_time 0.01		loss 0.797	prec@1 76.41	
Validate: Prec@1 90.05  Loss 0.328
Best Prec@1: 90.11

Train: epoch-5 (200/7410)	batch_time 0.18		data_time 0.12		loss 0.751	prec@1 77.31	
Train: epoch-5 (400/7410)	batch_time 0.07		data_time 0.01		loss 0.716	prec@1 79.00	
Train: epoch-5 (600/7410)	batch_time 0.07		data_time 0.01		loss 0.727	prec@1 77.69	
Train: epoch-5 (800/7410)	batch_time 0.08		data_time 0.01		loss 0.742	prec@1 78.59	
Train: epoch-5 (1000/7410)	batch_time 0.08		data_time 0.01		loss 0.748	prec@1 76.38	
Train: epoch-5 (1200/7410)	batch_time 0.07		data_time 0.01		loss 0.725	prec@1 78.19	
Train: epoch-5 (1400/7410)	batch_time 0.07		data_time 0.01		loss 0.708	prec@1 78.91	
Train: epoch-5 (1600/7410)	batch_time 0.08		data_time 0.01		loss 0.691	prec@1 79.41	
Train: epoch-5 (1800/7410)	batch_time 0.08		data_time 0.01		loss 0.789	prec@1 76.66	
Train: epoch-5 (2000/7410)	batch_time 0.08		data_time 0.01		loss 0.711	prec@1 78.66	
Train: epoch-5 (2200/7410)	batch_time 0.07		data_time 0.01		loss 0.697	prec@1 79.09	
Train: epoch-5 (2400/7410)	batch_time 0.08		data_time 0.01		loss 0.729	prec@1 78.16	
Train: epoch-5 (2600/7410)	batch_time 0.08		data_time 0.01		loss 0.712	prec@1 78.72	
Train: epoch-5 (2800/7410)	batch_time 0.08		data_time 0.01		loss 0.703	prec@1 78.94	
Train: epoch-5 (3000/7410)	batch_time 0.07		data_time 0.01		loss 0.726	prec@1 78.28	
Train: epoch-5 (3200/7410)	batch_time 0.07		data_time 0.01		loss 0.714	prec@1 78.53	
Train: epoch-5 (3400/7410)	batch_time 0.07		data_time 0.01		loss 0.748	prec@1 77.25	
Train: epoch-5 (3600/7410)	batch_time 0.08		data_time 0.01		loss 0.732	prec@1 77.50	
Train: epoch-5 (3800/7410)	batch_time 0.07		data_time 0.01		loss 0.691	prec@1 79.22	
Train: epoch-5 (4000/7410)	batch_time 0.08		data_time 0.01		loss 0.726	prec@1 77.97	
Train: epoch-5 (4200/7410)	batch_time 0.07		data_time 0.01		loss 0.741	prec@1 77.91	
Train: epoch-5 (4400/7410)	batch_time 0.07		data_time 0.01		loss 0.705	prec@1 78.50	
Train: epoch-5 (4600/7410)	batch_time 0.07		data_time 0.01		loss 0.695	prec@1 78.53	
Train: epoch-5 (4800/7410)	batch_time 0.07		data_time 0.01		loss 0.709	prec@1 78.44	
Train: epoch-5 (5000/7410)	batch_time 0.07		data_time 0.01		loss 0.706	prec@1 78.69	
Train: epoch-5 (5200/7410)	batch_time 0.07		data_time 0.01		loss 0.700	prec@1 78.31	
Train: epoch-5 (5400/7410)	batch_time 0.07		data_time 0.01		loss 0.733	prec@1 77.66	
Train: epoch-5 (5600/7410)	batch_time 0.07		data_time 0.01		loss 0.705	prec@1 78.84	
Train: epoch-5 (5800/7410)	batch_time 0.08		data_time 0.01		loss 0.726	prec@1 78.41	
Train: epoch-5 (6000/7410)	batch_time 0.08		data_time 0.01		loss 0.717	prec@1 78.44	
Train: epoch-5 (6200/7410)	batch_time 0.08		data_time 0.01		loss 0.706	prec@1 78.50	
Train: epoch-5 (6400/7410)	batch_time 0.08		data_time 0.01		loss 0.741	prec@1 77.41	
Train: epoch-5 (6600/7410)	batch_time 0.08		data_time 0.01		loss 0.718	prec@1 77.91	
Train: epoch-5 (6800/7410)	batch_time 0.08		data_time 0.01		loss 0.700	prec@1 78.66	
Train: epoch-5 (7000/7410)	batch_time 0.07		data_time 0.01		loss 0.744	prec@1 76.88	
Train: epoch-5 (7200/7410)	batch_time 0.08		data_time 0.01		loss 0.692	prec@1 79.19	
Train: epoch-5 (7400/7410)	batch_time 0.07		data_time 0.01		loss 0.724	prec@1 78.00	
Validate: Prec@1 90.38  Loss 0.318
Best Prec@1: 90.38

Train: epoch-6 (200/7410)	batch_time 0.19		data_time 0.12		loss 0.709	prec@1 79.00	
Train: epoch-6 (400/7410)	batch_time 0.07		data_time 0.01		loss 0.766	prec@1 77.22	
Train: epoch-6 (600/7410)	batch_time 0.08		data_time 0.01		loss 0.714	prec@1 78.47	
Train: epoch-6 (800/7410)	batch_time 0.08		data_time 0.01		loss 0.732	prec@1 77.75	
Train: epoch-6 (1000/7410)	batch_time 0.07		data_time 0.01		loss 0.681	prec@1 80.28	
Train: epoch-6 (1200/7410)	batch_time 0.07		data_time 0.01		loss 0.672	prec@1 79.72	
Train: epoch-6 (1400/7410)	batch_time 0.07		data_time 0.01		loss 0.671	prec@1 79.72	
Train: epoch-6 (1600/7410)	batch_time 0.07		data_time 0.01		loss 0.735	prec@1 77.19	
Train: epoch-6 (1800/7410)	batch_time 0.08		data_time 0.01		loss 0.714	prec@1 79.00	
Train: epoch-6 (2000/7410)	batch_time 0.07		data_time 0.01		loss 0.711	prec@1 78.56	
Train: epoch-6 (2200/7410)	batch_time 0.08		data_time 0.01		loss 0.695	prec@1 78.94	
Train: epoch-6 (2400/7410)	batch_time 0.08		data_time 0.01		loss 0.664	prec@1 80.03	
Train: epoch-6 (2600/7410)	batch_time 0.08		data_time 0.01		loss 0.662	prec@1 80.22	
Train: epoch-6 (2800/7410)	batch_time 0.08		data_time 0.01		loss 0.684	prec@1 80.03	
Train: epoch-6 (3000/7410)	batch_time 0.07		data_time 0.01		loss 0.712	prec@1 77.88	
Train: epoch-6 (3200/7410)	batch_time 0.08		data_time 0.01		loss 0.696	prec@1 78.78	
Train: epoch-6 (3400/7410)	batch_time 0.08		data_time 0.01		loss 0.700	prec@1 79.00	
Train: epoch-6 (3600/7410)	batch_time 0.08		data_time 0.01		loss 0.690	prec@1 79.00	
Train: epoch-6 (3800/7410)	batch_time 0.07		data_time 0.01		loss 0.748	prec@1 78.03	
Train: epoch-6 (4000/7410)	batch_time 0.07		data_time 0.01		loss 0.701	prec@1 78.47	
Train: epoch-6 (4200/7410)	batch_time 0.08		data_time 0.01		loss 0.709	prec@1 78.69	
Train: epoch-6 (4400/7410)	batch_time 0.07		data_time 0.01		loss 0.714	prec@1 78.72	
Train: epoch-6 (4600/7410)	batch_time 0.08		data_time 0.01		loss 0.661	prec@1 79.88	
Train: epoch-6 (4800/7410)	batch_time 0.08		data_time 0.01		loss 0.703	prec@1 78.25	
Train: epoch-6 (5000/7410)	batch_time 0.08		data_time 0.01		loss 0.681	prec@1 79.44	
Train: epoch-6 (5200/7410)	batch_time 0.08		data_time 0.01		loss 0.742	prec@1 77.41	
Train: epoch-6 (5400/7410)	batch_time 0.08		data_time 0.01		loss 0.683	prec@1 79.44	
Train: epoch-6 (5600/7410)	batch_time 0.08		data_time 0.01		loss 0.727	prec@1 78.22	
Train: epoch-6 (5800/7410)	batch_time 0.07		data_time 0.01		loss 0.654	prec@1 80.25	
Train: epoch-6 (6000/7410)	batch_time 0.08		data_time 0.01		loss 0.691	prec@1 78.66	
Train: epoch-6 (6200/7410)	batch_time 0.08		data_time 0.01		loss 0.687	prec@1 79.22	
Train: epoch-6 (6400/7410)	batch_time 0.07		data_time 0.01		loss 0.687	prec@1 79.91	
Train: epoch-6 (6600/7410)	batch_time 0.07		data_time 0.01		loss 0.716	prec@1 78.91	
Train: epoch-6 (6800/7410)	batch_time 0.07		data_time 0.01		loss 0.637	prec@1 80.56	
Train: epoch-6 (7000/7410)	batch_time 0.07		data_time 0.01		loss 0.659	prec@1 79.62	
Train: epoch-6 (7200/7410)	batch_time 0.07		data_time 0.01		loss 0.688	prec@1 79.28	
Train: epoch-6 (7400/7410)	batch_time 0.08		data_time 0.01		loss 0.717	prec@1 78.41	
Validate: Prec@1 91.61  Loss 0.278
Best Prec@1: 91.61

Train: epoch-7 (200/7410)	batch_time 0.20		data_time 0.14		loss 0.684	prec@1 79.91	
Train: epoch-7 (400/7410)	batch_time 0.07		data_time 0.01		loss 0.696	prec@1 79.56	
Train: epoch-7 (600/7410)	batch_time 0.07		data_time 0.01		loss 0.679	prec@1 79.06	
Train: epoch-7 (800/7410)	batch_time 0.07		data_time 0.01		loss 0.729	prec@1 78.22	
Train: epoch-7 (1000/7410)	batch_time 0.08		data_time 0.01		loss 0.692	prec@1 78.81	
Train: epoch-7 (1200/7410)	batch_time 0.08		data_time 0.01		loss 0.678	prec@1 79.25	
Train: epoch-7 (1400/7410)	batch_time 0.08		data_time 0.01		loss 0.692	prec@1 78.84	
Train: epoch-7 (1600/7410)	batch_time 0.08		data_time 0.01		loss 0.699	prec@1 78.31	
Train: epoch-7 (1800/7410)	batch_time 0.08		data_time 0.01		loss 0.670	prec@1 80.09	
Train: epoch-7 (2000/7410)	batch_time 0.07		data_time 0.01		loss 0.651	prec@1 80.25	
Train: epoch-7 (2200/7410)	batch_time 0.07		data_time 0.01		loss 0.702	prec@1 78.94	
